Instance ID,Vertices,Author,Source Image Filename,Timestamp,Class,Validated,Text,Logo,Defect,Orientation,Notes
49,"[[[1475, 627], [1475, 674], [1605, 674], [1605, 627]]]",spandurangi,55.png,2020-08-09 18:37:02,Board,False,(V16),,False,180,
50,"[[[1607, 631], [1607, 675], [1728, 675], [1728, 631]]]",spandurangi,55.png,2020-08-09 18:37:04,Board,False,BTN2,,False,180,
51,"[[[1468, 434], [1468, 552], [1522, 552], [1522, 434]]]",spandurangi,55.png,2020-08-09 18:37:27,Board,False,GND,,False,270,
52,"[[[1524, 436], [1524, 552], [1579, 552], [1579, 436]]]",spandurangi,55.png,2020-08-09 18:37:29,Board,False,3V3,,False,270,
53,"[[[1833, 631], [1833, 684], [1965, 684], [1965, 631]]]",spandurangi,55.png,2020-08-09 18:37:33,Board,False,(Y16),,False,180,
54,"[[[1967, 636], [1967, 681], [2086, 681], [2086, 636]]]",spandurangi,55.png,2020-08-09 18:37:36,Board,False,BTN3,,False,180,
55,"[[[1735, 684], [1735, 726], [1828, 726], [1828, 684]]]",spandurangi,55.png,2020-08-09 18:37:56,Board,False,R87,,False,180,
56,"[[[1735, 728], [1735, 772], [1826, 772], [1826, 728]]]",spandurangi,55.png,2020-08-09 18:38:00,Board,False,R79,,False,180,
57,"[[[1732, 947], [1732, 987], [1822, 987], [1822, 947]]]",spandurangi,55.png,2020-08-09 18:38:12,Board,False,R88,,False,180,
58,"[[[1731, 990], [1731, 1031], [1822, 1031], [1822, 990]]]",spandurangi,55.png,2020-08-09 18:38:16,Board,False,R82,,False,180,
59,"[[[1044, 1131], [1044, 1306], [1758, 1306], [1758, 1131]]]",spandurangi,55.png,2020-08-09 18:38:28,Board,True,XILINX,Xilinx,False,180,
60,"[[[1130, 1394], [1130, 1453], [1319, 1453], [1319, 1394]]]",spandurangi,55.png,2020-08-09 18:42:43,Board,False,PROGB,,False,180,
61,"[[[1385, 1422], [1385, 1541], [1429, 1541], [1429, 1422]]]",spandurangi,55.png,2020-08-09 18:42:49,Board,False,R195,,False,270,
62,"[[[1452, 1403], [1452, 1459], [1710, 1459], [1710, 1403]]]",spandurangi,55.png,2020-08-09 18:43:06,Board,False,PS-SRST,,False,180,
63,"[[[1153, 1821], [1153, 1865], [1277, 1865], [1277, 1821]]]",spandurangi,55.png,2020-08-09 18:43:20,Board,False,BTN6,,False,180,
64,"[[[1517, 1824], [1517, 1871], [1645, 1871], [1645, 1824]]]",spandurangi,55.png,2020-08-09 18:43:37,Board,False,BTN7,,False,180,
65,"[[[1483, 1934], [1483, 1990], [1669, 1990], [1669, 1934]]]",spandurangi,55.png,2020-08-09 18:44:38,Board,False,PGOOD,,False,180,
66,"[[[1523, 2043], [1523, 2088], [1628, 2088], [1628, 2043]]]",spandurangi,55.png,2020-08-09 18:44:44,Board,False,LD11,,False,180,
67,"[[[1141, 1931], [1141, 1985], [1291, 1985], [1291, 1931]]]",spandurangi,55.png,2020-08-09 18:44:48,Board,False,DONE,,False,180,
68,"[[[1157, 2037], [1157, 2081], [1273, 2081], [1273, 2037]]]",spandurangi,55.png,2020-08-09 18:44:53,Board,False,LD10,,False,180,
69,"[[[2305, 447], [2305, 557], [2357, 557], [2357, 447]]]",spandurangi,55.png,2020-08-09 18:47:13,Board,False,GND,,False,270,
70,"[[[2362, 449], [2362, 559], [2412, 559], [2412, 449]]]",spandurangi,55.png,2020-08-09 18:47:20,Board,False,3V3,,False,270,
71,"[[[2216, 558], [2216, 602], [2278, 602], [2278, 558]]]",spandurangi,55.png,2020-08-09 18:47:27,Board,False,JC,,False,180,
72,"[[[2306, 567], [2306, 611], [2430, 611], [2430, 567]]]",spandurangi,55.png,2020-08-09 18:47:30,Board,False,C202,,False,180,
73,"[[[2445, 570], [2445, 611], [2558, 611], [2558, 570]]]",spandurangi,55.png,2020-08-09 18:47:38,Board,False,C186,,False,180,
74,"[[[2525, 613], [2525, 652], [2637, 652], [2637, 613]]]",spandurangi,55.png,2020-08-09 18:47:43,Board,False,IC25,,False,180,
75,"[[[2781, 566], [2781, 610], [2840, 610], [2840, 566]]]",spandurangi,55.png,2020-08-09 18:47:54,Board,False,JD,,False,180,
76,"[[[3143, 457], [3143, 569], [3195, 569], [3195, 457]]]",spandurangi,55.png,2020-08-09 18:48:23,Board,False,GND,,False,270,
77,"[[[3199, 458], [3199, 569], [3250, 569], [3250, 458]]]",spandurangi,55.png,2020-08-09 18:48:28,Board,False,3V3,,False,270,
78,"[[[2957, 587], [2957, 631], [3089, 631], [3089, 587]]]",spandurangi,55.png,2020-08-09 18:48:41,Board,False,(G15),,False,180,
79,"[[[3092, 590], [3092, 631], [3180, 631], [3180, 590]]]",spandurangi,55.png,2020-08-09 18:48:45,Board,False,SWD,,False,180,
80,"[[[3223, 591], [3223, 633], [3351, 633], [3351, 591]]]",spandurangi,55.png,2020-08-09 18:48:55,Board,False,(P15),,False,180,
81,"[[[3353, 593], [3353, 633], [3433, 633], [3433, 593]]]",spandurangi,55.png,2020-08-09 18:49:34,Board,False,SW1,,False,180,
82,"[[[3470, 596], [3470, 636], [3599, 636], [3599, 596]]]",spandurangi,55.png,2020-08-09 18:49:58,Board,False,(W13),,False,180,
83,"[[[3602, 596], [3602, 638], [3691, 638], [3691, 596]]]",spandurangi,55.png,2020-08-09 18:50:01,Board,False,SW2,,False,180,
84,"[[[3731, 600], [3731, 640], [3859, 640], [3859, 600]]]",spandurangi,55.png,2020-08-09 18:50:12,Board,False,(T16),,False,180,
85,"[[[3861, 599], [3861, 646], [3950, 646], [3950, 599]]]",spandurangi,55.png,2020-08-09 18:50:14,Board,False,SW3,,False,180,
86,"[[[3964, 585], [3964, 629], [4022, 629], [4022, 585]]]",spandurangi,55.png,2020-08-09 18:50:18,Board,False,JE,,False,180,
87,"[[[3982, 467], [3982, 579], [4034, 579], [4034, 467]]]",spandurangi,55.png,2020-08-09 18:50:36,Board,False,GND,,False,270,
88,"[[[4037, 471], [4037, 580], [4089, 580], [4089, 471]]]",spandurangi,55.png,2020-08-09 18:50:44,Board,False,3V3,,False,270,
89,"[[[4168, 413], [4168, 456], [4247, 456], [4247, 413]]]",spandurangi,55.png,2020-08-09 18:50:47,Board,False,JP1,,False,180,
90,"[[[4020, 321], [4020, 379], [4170, 379], [4170, 321]]]",spandurangi,55.png,2020-08-09 18:50:58,Board,False,HOST,,False,180,
91,"[[[3987, 223], [3987, 285], [4175, 285], [4175, 223]]]",spandurangi,55.png,2020-08-09 18:51:02,Board,False,CVBUS,,False,180,
92,"[[[4364, 166], [4364, 221], [4466, 221], [4466, 166]]]",spandurangi,55.png,2020-08-09 18:51:09,Board,False,JP2,,False,180,
93,"[[[4315, 425], [4315, 482], [4466, 482], [4466, 425]]]",spandurangi,55.png,2020-08-09 18:51:51,Board,False,OTG,,False,180,
94,"[[[4492, 425], [4492, 489], [4643, 489], [4643, 425]]]",spandurangi,55.png,2020-08-09 18:51:56,Board,False,USB,,False,180,
95,"[[[4523, 1063], [4523, 1116], [4630, 1116], [4630, 1063]]]",spandurangi,55.png,2020-08-09 18:52:01,Board,False,J10,,False,180,
96,"[[[4342, 1133], [4342, 1178], [4411, 1178], [4411, 1133]]]",spandurangi,55.png,2020-08-09 18:52:13,Board,False,JF,,False,180,
97,"[[[4045, 1249], [4045, 1373], [4086, 1373], [4086, 1249]]]",spandurangi,55.png,2020-08-09 18:56:25,Board,False,R264,,False,270,
98,"[[[4089, 1250], [4089, 1373], [4130, 1373], [4130, 1250]]]",spandurangi,55.png,2020-08-09 18:56:29,Board,False,R226,,False,270,
99,"[[[4133, 1251], [4133, 1372], [4175, 1372], [4175, 1251]]]",spandurangi,55.png,2020-08-09 18:56:36,Board,False,R267,,False,270,
100,"[[[3841, 1190], [3841, 1232], [3931, 1232], [3931, 1190]]]",spandurangi,55.png,2020-08-09 18:59:11,Board,False,LD3,,False,180,
101,"[[[3710, 1188], [3710, 1230], [3839, 1230], [3839, 1188]]]",spandurangi,55.png,2020-08-09 18:59:16,Board,False,(D18),,False,180,
102,"[[[3586, 1185], [3586, 1228], [3676, 1228], [3676, 1185]]]",spandurangi,55.png,2020-08-09 19:01:44,Board,False,LD2,,False,180,
103,"[[[3455, 1185], [3455, 1228], [3583, 1228], [3583, 1185]]]",spandurangi,55.png,2020-08-09 19:01:47,Board,False,(G14),,False,180,
104,"[[[3333, 1184], [3333, 1224], [3413, 1224], [3413, 1184]]]",spandurangi,55.png,2020-08-09 19:01:54,Board,False,LD1,,False,180,
105,"[[[3200, 1181], [3200, 1222], [3330, 1222], [3330, 1181]]]",spandurangi,55.png,2020-08-09 19:01:58,Board,False,(M15),,False,180,
106,"[[[3076, 1179], [3076, 1219], [3167, 1219], [3167, 1179]]]",spandurangi,55.png,2020-08-09 19:02:08,Board,False,LD0,,False,180,
107,"[[[2944, 1179], [2944, 1218], [3073, 1218], [3073, 1179]]]",spandurangi,55.png,2020-08-09 19:02:19,Board,False,(M14),,False,180,
108,"[[[3193, 1281], [3193, 1438], [3699, 1438], [3699, 1281]]]",spandurangi,55.png,2020-08-09 19:03:26,Board,True,ANALOG DEVICES,Analog Devices,False,180,
109,"[[[4106, 1581], [4106, 1638], [4224, 1638], [4224, 1581]]]",spandurangi,55.png,2020-08-09 19:06:22,Board,False,GND,,False,180,
110,"[[[4107, 1675], [4107, 1733], [4218, 1733], [4218, 1675]]]",spandurangi,55.png,2020-08-09 19:06:26,Board,False,3V3,,False,180,
111,"[[[3862, 1727], [3862, 1775], [3958, 1775], [3958, 1727]]]",spandurangi,55.png,2020-08-09 19:06:45,Board,False,LD4,,False,180,
112,"[[[3840, 1578], [3840, 1631], [3986, 1631], [3986, 1578]]]",spandurangi,55.png,2020-08-09 19:06:49,Board,False,M107,,False,180,
113,"[[[3536, 1451], [3536, 1502], [3706, 1502], [3706, 1451]]]",spandurangi,55.png,2020-08-09 19:10:14,Board,False,MI051,,False,180,
114,"[[[3162, 1445], [3162, 1499], [3344, 1499], [3344, 1445]]]",spandurangi,55.png,2020-08-09 19:10:21,Board,False,MI050,,False,180,
115,"[[[3363, 1518], [3363, 1616], [3414, 1616], [3414, 1518]]]",spandurangi,55.png,2020-08-09 19:10:24,Board,False,R37,,False,270,
116,"[[[3474, 1519], [3474, 1616], [3517, 1616], [3517, 1519]]]",spandurangi,55.png,2020-08-09 19:10:31,Board,False,R37,,False,270,
117,"[[[2059, 2630], [2059, 2673], [2164, 2673], [2164, 2630]]]",spandurangi,55.png,2020-08-09 19:12:39,Board,False,IC21,,False,180,
118,"[[[2368, 2646], [2368, 2768], [2409, 2768], [2409, 2646]]]",spandurangi,55.png,2020-08-09 19:12:43,Board,False,R238,,False,270,
119,"[[[2365, 2780], [2365, 2883], [2408, 2883], [2408, 2780]]]",spandurangi,55.png,2020-08-09 19:13:11,Board,False,R191,,False,270,
120,"[[[2364, 2893], [2364, 2982], [2406, 2982], [2406, 2893]]]",spandurangi,55.png,2020-08-09 19:13:14,Board,False,C87,,False,270,
121,"[[[2411, 3098], [2411, 3164], [2481, 3164], [2481, 3098]]]",spandurangi,55.png,2020-08-09 19:13:48,Board,False,J8,,False,180,
122,"[[[2187, 3090], [2187, 3145], [2288, 3145], [2288, 3090]]]",spandurangi,55.png,2020-08-09 19:14:07,Board,False,MICRO,,False,180,
123,"[[[1939, 3092], [1939, 3144], [2172, 3144], [2172, 3092]]]",spandurangi,55.png,2020-08-09 19:14:14,Board,False,SD,,False,180,
124,"[[[1999, 2870], [1999, 3013], [2067, 3013], [2067, 2870]]]",spandurangi,55.png,2020-08-09 19:15:59,Device,True,SPANSION,Spansion,False,90,
125,"[[[2069, 2773], [2069, 3013], [2098, 3013], [2098, 2773]]]",spandurangi,55.png,2020-08-09 19:16:33,Device,False,FL128SAIF00,,False,90,
126,"[[[2104, 2795], [2104, 2816], [2131, 2816], [2131, 2795]]]",spandurangi,55.png,2020-08-09 19:16:37,Device,False,A,,False,90,
127,"[[[2100, 2836], [2100, 3015], [2130, 3015], [2130, 2836]]]",spandurangi,55.png,2020-08-09 19:16:56,Device,False,439QQ009,,False,90,
128,"[[[2132, 2930], [2132, 2965], [2160, 2965], [2160, 2930]]]",spandurangi,55.png,2020-08-09 19:17:01,Device,False,11,,False,90,
129,"[[[2131, 2971], [2131, 3003], [2160, 3003], [2160, 2971]]]",spandurangi,55.png,2020-08-09 19:17:04,Device,False,\Copyright,,False,90,
130,"[[[2133, 2725], [2133, 2906], [2162, 2906], [2162, 2725]]]",spandurangi,55.png,2020-08-09 19:17:17,Device,False,SPANSION,,False,90,
131,"[[[3417, 2610], [3417, 2788], [3587, 2788], [3587, 2610]]]",spandurangi,55.png,2020-08-09 19:18:30,Device,False,3,,False,180,
132,"[[[2749, 2682], [2749, 2742], [2940, 2742], [2940, 2682]]]",spandurangi,55.png,2020-08-09 19:19:20,Board,False,HDMI,,False,180,
133,"[[[2634, 2684], [2634, 2737], [2734, 2737], [2734, 2684]]]",spandurangi,55.png,2020-08-09 19:19:27,Board,False,I/O,,False,180,
134,"[[[1917, 2375], [1917, 2611], [2881, 2611], [2881, 2375]]]",spandurangi,55.png,2020-08-09 19:20:27,Board,True,DIGILENT,Digilent Inc.,False,180,
135,"[[[1911, 2110], [1911, 2156], [1985, 2156], [1985, 2110]]]",spandurangi,55.png,2020-08-09 21:36:04,Board,False,TM,,False,180,
136,"[[[4288, 2843], [4288, 2941], [4352, 2941], [4352, 2843]]]",spandurangi,55.png,2020-08-09 21:36:30,Board,False,5V,,False,270,
137,"[[[4286, 2974], [4286, 3157], [4350, 3157], [4350, 2974]]]",spandurangi,55.png,2020-08-09 21:36:35,Board,False,ONLY,,False,270,
138,"[[[4162, 2687], [4162, 2783], [4210, 2783], [4210, 2687]]]",spandurangi,55.png,2020-08-09 21:37:00,Board,False,J15,,False,270,
139,"[[[4325, 2699], [4325, 2794], [4371, 2794], [4371, 2699]]]",spandurangi,55.png,2020-08-09 21:39:45,Board,False,SW4,,False,270,
140,"[[[3951, 2574], [3951, 2659], [3996, 2659], [3996, 2574]]]",spandurangi,55.png,2020-08-09 21:50:30,Board,False,J14,,False,270,
141,"[[[4001, 2577], [4001, 2670], [4045, 2670], [4045, 2577]]]",spandurangi,55.png,2020-08-09 21:50:31,Board,False,JP7,,False,270,
142,"[[[3822, 2486], [3822, 2544], [3940, 2544], [3940, 2486]]]",spandurangi,55.png,2020-08-09 21:50:34,Board,False,GND,,False,180,
143,"[[[4185, 2588], [4185, 2653], [4364, 2653], [4364, 2588]]]",spandurangi,55.png,2020-08-09 21:50:37,Board,False,WALL,,False,180,
144,"[[[4183, 2494], [4183, 2555], [4375, 2555], [4375, 2494]]]",spandurangi,55.png,2020-08-09 21:50:44,Board,False,VU5V0,,False,180,
145,"[[[4187, 2408], [4187, 2471], [4321, 2471], [4321, 2408]]]",spandurangi,55.png,2020-08-09 21:50:46,Board,False,USB,,False,180,
146,"[[[4480, 2887], [4480, 2946], [4598, 2946], [4598, 2887]]]",spandurangi,55.png,2020-08-09 21:50:57,Board,False,ON,,False,180,
147,"[[[4452, 2344], [4452, 2402], [4603, 2402], [4603, 2344]]]",spandurangi,55.png,2020-08-09 21:51:01,Board,False,OFF,,False,180,
148,"[[[4526, 2273], [4526, 2317], [4606, 2317], [4606, 2273]]]",spandurangi,55.png,2020-08-09 21:51:08,Board,False,J11,,False,180,
149,"[[[4156, 2269], [4156, 2338], [4340, 2338], [4340, 2269]]]",spandurangi,55.png,2020-08-09 21:51:12,Board,False,WALL,,False,180,
150,"[[[4007, 2267], [4007, 2338], [4147, 2338], [4147, 2267]]]",spandurangi,55.png,2020-08-09 21:51:16,Board,False,USB,,False,180,
151,"[[[3835, 2261], [3835, 2334], [3975, 2334], [3975, 2261]]]",spandurangi,55.png,2020-08-09 21:51:21,Board,False,BAT,,False,180,
152,"[[[3039, 2604], [3039, 2659], [3136, 2659], [3136, 2604]]]",spandurangi,55.png,2020-08-09 21:51:29,Board,False,LD7,,False,180,
153,"[[[2949, 2517], [2949, 2583], [3084, 2583], [3084, 2517]]]",spandurangi,55.png,2020-08-09 21:51:35,Board,False,ACT,,False,180,
154,"[[[2928, 2417], [2928, 2472], [3088, 2472], [3088, 2417]]]",spandurangi,55.png,2020-08-09 21:51:37,Board,False,LINK,,False,180,
155,"[[[3039, 2344], [3039, 2399], [3143, 2399], [3143, 2344]]]",spandurangi,55.png,2020-08-09 21:51:41,Board,False,LD6,,False,180,
156,"[[[3195, 2323], [3195, 2403], [3361, 2403], [3361, 2323]]]",spandurangi,55.png,2020-08-09 21:51:44,Board,False,ETH,,False,180,
157,"[[[3717, 2354], [3717, 2398], [3781, 2398], [3781, 2354]]]",spandurangi,55.png,2020-08-09 21:51:48,Board,False,J3,,False,180,
158,"[[[4411, 1803], [4411, 1863], [4613, 1863], [4613, 1803]]]",spandurangi,55.png,2020-08-09 21:54:57,Board,False,UART,,False,180,
159,"[[[4406, 1883], [4406, 1942], [4616, 1942], [4616, 1883]]]",spandurangi,55.png,2020-08-09 21:55:00,Board,False,PROG,,False,180,
160,"[[[4295, 1869], [4295, 1987], [4335, 1987], [4335, 1869]]]",spandurangi,55.png,2020-08-09 21:55:06,Board,False,R103,,False,270,
161,"[[[4296, 1752], [4296, 1870], [4337, 1870], [4337, 1752]]]",spandurangi,55.png,2020-08-09 21:55:11,Board,False,R180,,False,270,
162,"[[[4121, 1971], [4121, 2018], [4218, 2018], [4218, 1971]]]",spandurangi,55.png,2020-08-09 21:55:17,Board,False,LD9,,False,180,
163,"[[[4000, 1967], [4000, 2016], [4092, 2016], [4092, 1967]]]",spandurangi,55.png,2020-08-09 21:55:20,Board,False,LD8,,False,180,
164,"[[[3991, 1863], [3991, 1924], [4085, 1924], [4085, 1863]]]",spandurangi,55.png,2020-08-09 21:55:23,Board,False,RX,,False,180,
165,"[[[4134, 1865], [4134, 1928], [4226, 1928], [4226, 1865]]]",spandurangi,55.png,2020-08-09 21:55:25,Board,False,TX,,False,180,
166,"[[[3615, 2263], [3615, 2305], [3697, 2305], [3697, 2263]]]",spandurangi,55.png,2020-08-09 21:56:40,Board,False,C21,,False,180,
167,"[[[3557, 2314], [3557, 2387], [3599, 2387], [3599, 2314]]]",spandurangi,55.png,2020-08-09 21:56:46,Board,False,C11,,False,270,
168,"[[[3602, 2314], [3602, 2398], [3643, 2398], [3643, 2314]]]",spandurangi,55.png,2020-08-09 21:56:50,Board,False,C17,,False,270,
169,"[[[3645, 2314], [3645, 2399], [3689, 2399], [3689, 2314]]]",spandurangi,55.png,2020-08-09 21:56:56,Board,False,C10,,False,270,
170,"[[[2977, 2171], [2977, 2215], [3090, 2215], [3090, 2171]]]",spandurangi,55.png,2020-08-09 21:57:37,Board,False,R116,,False,180,
171,"[[[2979, 2217], [2979, 2260], [3089, 2260], [3089, 2217]]]",spandurangi,55.png,2020-08-09 21:57:45,Board,False,R119,,False,180,
172,"[[[2107, 2031], [2107, 2078], [2219, 2078], [2219, 2031]]]",spandurangi,55.png,2020-08-09 21:58:22,Board,False,C117,,False,180,
173,"[[[2363, 1986], [2363, 2029], [2478, 2029], [2478, 1986]]]",spandurangi,55.png,2020-08-09 21:58:24,Board,False,IC19,,False,180,
174,"[[[2615, 2036], [2615, 2088], [2726, 2088], [2726, 2036]]]",spandurangi,55.png,2020-08-09 21:58:27,Board,False,C131,,False,180,
175,"[[[1984, 2108], [1984, 2311], [2802, 2311], [2802, 2108]]]",spandurangi,55.png,2020-08-09 21:59:18,Board,False,ZYBO,,False,180,
176,"[[[3423, 2077], [3423, 2166], [3530, 2166], [3530, 2077]]]",spandurangi,55.png,2020-08-09 22:01:39,Device,True,,Realtek Semiconductors,False,0,
177,"[[[3423, 2170], [3423, 2194], [3572, 2194], [3572, 2170]]]",spandurangi,55.png,2020-08-09 22:02:22,Device,False,RTL8211E,,False,0,
178,"[[[3441, 2195], [3441, 2219], [3572, 2219], [3572, 2195]]]",spandurangi,55.png,2020-08-09 22:02:25,Device,False,F41MR31,,False,0,
179,"[[[3478, 2221], [3478, 2246], [3572, 2246], [3572, 2221]]]",spandurangi,55.png,2020-08-09 22:02:29,Device,False,6F19L,,False,0,
180,"[[[3265, 2126], [3265, 2212], [3308, 2212], [3308, 2126]]]",spandurangi,55.png,2020-08-09 22:03:08,Board,False,C16,,False,270,
181,"[[[3161, 2083], [3161, 2126], [3272, 2126], [3272, 2083]]]",spandurangi,55.png,2020-08-09 22:03:12,Board,False,R113,,False,180,
