Instance ID,Vertices,Author,Source Image Filename,Timestamp,Class,Validated,Text,Logo,Defect,Orientation,Notes
32,"[[[1460, 2886], [1460, 2915], [1479, 2915], [1479, 2886]]]",djohnson,62.png,2020-08-06 17:09:52,Device,False,152,,False,90,
33,"[[[1309, 3179], [1309, 3205], [1329, 3205], [1329, 3179]]]",djohnson,62.png,2020-08-06 17:10:24,Device,False,102,,False,90,
34,"[[[1381, 3179], [1381, 3205], [1401, 3205], [1401, 3179]]]",djohnson,62.png,2020-08-06 17:10:55,Device,False,102,,False,90,
35,"[[[1220, 3183], [1220, 3344], [1275, 3344], [1275, 3183]]]",djohnson,62.png,2020-08-06 17:12:42,Board,False,R107,,False,90,
36,"[[[1312, 3242], [1312, 3405], [1369, 3405], [1369, 3242]]]",djohnson,62.png,2020-08-06 17:13:08,Board,False,R106,,False,90,
37,"[[[1405, 3242], [1405, 3370], [1461, 3370], [1461, 3242]]]",djohnson,62.png,2020-08-06 17:13:32,Board,False,C33,,False,90,
38,"[[[1406, 3391], [1406, 3446], [1569, 3446], [1569, 3391]]]",djohnson,62.png,2020-08-06 17:14:00,Board,False,C?05,,True,0,Unsure C105
39,"[[[1420, 3683], [1420, 3810], [1476, 3810], [1476, 3683]]]",djohnson,62.png,2020-08-06 17:14:38,Board,False,R28,,False,90,
40,"[[[1419, 3855], [1419, 3889], [1440, 3889], [1440, 3855]]]",djohnson,62.png,2020-08-06 17:15:40,Device,False,472,,False,90,
41,"[[[1539, 3748], [1539, 3911], [1595, 3911], [1595, 3748]]]",djohnson,62.png,2020-08-06 17:16:09,Board,False,R173,,False,90,
42,"[[[1546, 3983], [1546, 4025], [1570, 4025], [1570, 3983]]]",djohnson,62.png,2020-08-06 17:16:37,Device,False,472,,False,270,
43,"[[[1458, 4062], [1458, 4208], [1519, 4208], [1519, 4062]]]",djohnson,62.png,2020-08-06 17:17:15,Board,False,C171,,False,90,
44,"[[[1473, 4380], [1473, 4540], [1530, 4540], [1530, 4380]]]",djohnson,62.png,2020-08-06 17:17:53,Board,False,R159,,False,90,
45,"[[[1530, 3464], [1530, 3627], [1589, 3627], [1589, 3464]]]",djohnson,62.png,2020-08-06 17:18:41,Board,False,C142,,False,90,
46,"[[[1543, 4291], [1543, 4325], [1568, 4325], [1568, 4291]]]",djohnson,62.png,2020-08-06 17:19:18,Device,False,102,,False,90,
47,"[[[1682, 4335], [1682, 4380], [1705, 4380], [1705, 4335]]]",djohnson,62.png,2020-08-06 17:19:40,Device,False,1000,,False,90,
48,"[[[1942, 4023], [1942, 4186], [1999, 4186], [1999, 4023]]]",djohnson,62.png,2020-08-06 17:20:15,Board,False,C166,,False,90,
49,"[[[1761, 4907], [1761, 4962], [1880, 4962], [1880, 4907]]]",djohnson,62.png,2020-08-06 17:20:49,Board,False,L14,,False,0,
50,"[[[1663, 3672], [1663, 3834], [1719, 3834], [1719, 3672]]]",djohnson,62.png,2020-08-06 17:21:18,Board,False,C146,,False,90,
51,"[[[1809, 3746], [1809, 3777], [1830, 3777], [1830, 3746]]]",djohnson,62.png,2020-08-06 17:21:48,Device,False,330,,False,90,
52,"[[[1733, 3623], [1733, 3678], [1877, 3678], [1877, 3623]]]",djohnson,62.png,2020-08-06 17:22:09,Board,False,R131,,False,0,
53,"[[[1872, 3751], [1872, 3794], [1898, 3794], [1898, 3751]]]",djohnson,62.png,2020-08-06 17:23:01,Device,False,330,,False,270,
54,"[[[1675, 3513], [1675, 3545], [1696, 3545], [1696, 3513]]]",djohnson,62.png,2020-08-06 17:23:27,Device,False,330,,False,270,
55,"[[[1730, 3448], [1730, 3609], [1787, 3609], [1787, 3448]]]",djohnson,62.png,2020-08-06 17:23:50,Board,False,R123,,False,90,
56,"[[[1845, 3456], [1845, 3604], [1900, 3604], [1900, 3456]]]",djohnson,62.png,2020-08-06 17:24:27,Board,False,C141,,False,90,
57,"[[[1623, 3883], [1623, 4045], [1679, 4045], [1679, 3883]]]",djohnson,62.png,2020-08-06 17:25:00,Board,False,C170,,False,90,
58,"[[[1693, 3882], [1693, 4041], [1750, 4041], [1750, 3882]]]",djohnson,62.png,2020-08-06 17:25:31,Board,False,C169,,False,90,
59,"[[[1762, 3879], [1762, 4040], [1819, 4040], [1819, 3879]]]",djohnson,62.png,2020-08-06 17:25:48,Board,False,C168,,False,90,
60,"[[[1825, 3880], [1825, 4038], [1880, 4038], [1880, 3880]]]",djohnson,62.png,2020-08-06 17:25:58,Board,False,C167,,False,90,
61,"[[[1655, 2649], [1655, 2802], [1713, 2802], [1713, 2649]]]",djohnson,62.png,2020-08-06 17:27:40,Board,False,C114,,False,90,
62,"[[[1859, 2629], [1859, 2784], [1914, 2784], [1914, 2629]]]",djohnson,62.png,2020-08-06 17:28:04,Board,False,C113,,False,90,
63,"[[[2012, 2561], [2012, 2672], [2067, 2672], [2067, 2561]]]",djohnson,62.png,2020-08-06 17:28:28,Board,False,R61,,False,90,
64,"[[[2028, 2719], [2028, 2750], [2049, 2750], [2049, 2719]]]",djohnson,62.png,2020-08-06 17:28:53,Device,False,330,,False,90,
65,"[[[1926, 3702], [1926, 3863], [1982, 3863], [1982, 3702]]]",djohnson,62.png,2020-08-06 17:29:31,Board,False,R132,,False,90,
66,"[[[2036, 3904], [2036, 3939], [2061, 3939], [2061, 3904]]]",djohnson,62.png,2020-08-06 17:30:08,Device,False,102,,False,270,
67,"[[[2096, 3746], [2096, 3781], [2118, 3781], [2118, 3746]]]",djohnson,62.png,2020-08-06 17:30:49,Device,False,472,,False,90,
68,"[[[2045, 3483], [2045, 3645], [2100, 3645], [2100, 3483]]]",djohnson,62.png,2020-08-06 17:31:15,Board,False,C140,,False,90,
69,"[[[2117, 3518], [2117, 3548], [2137, 3548], [2137, 3518]]]",djohnson,62.png,2020-08-06 17:31:46,Board,False,330,,False,90,
70,"[[[1711, 4443], [1711, 4603], [1766, 4603], [1766, 4443]]]",djohnson,62.png,2020-08-06 17:33:55,Board,False,R164,,False,90,
71,"[[[1862, 4682], [1862, 4842], [1920, 4842], [1920, 4682]]]",djohnson,62.png,2020-08-06 17:34:19,Board,False,C183,,False,90,
72,"[[[2029, 4671], [2029, 4832], [2087, 4832], [2087, 4671]]]",djohnson,62.png,2020-08-06 17:34:39,Board,False,R173,,False,90,
73,"[[[2134, 4739], [2134, 4781], [2161, 4781], [2161, 4739]]]",djohnson,62.png,2020-08-06 17:35:06,Device,False,750,,False,90,
74,"[[[1830, 4460], [1830, 4617], [1888, 4617], [1888, 4460]]]",djohnson,62.png,2020-08-06 17:35:33,Board,False,R163,,False,90,
75,"[[[1915, 4452], [1915, 4612], [1971, 4612], [1971, 4452]]]",djohnson,62.png,2020-08-06 17:36:00,Board,False,R162,,False,90,
76,"[[[2004, 4447], [2004, 4608], [2060, 4608], [2060, 4447]]]",djohnson,62.png,2020-08-06 17:36:19,Board,False,R160,,False,90,
77,"[[[1841, 4340], [1841, 4379], [1866, 4379], [1866, 4340]]]",djohnson,62.png,2020-08-06 17:37:08,Device,False,22??,,True,270,Unsure 2202
78,"[[[1931, 4338], [1931, 4380], [1956, 4380], [1956, 4338]]]",djohnson,62.png,2020-08-06 17:37:42,Device,False,510,,False,270,
79,"[[[2010, 4341], [2010, 4382], [2034, 4382], [2034, 4341]]]",djohnson,62.png,2020-08-06 17:38:11,Device,False,510,,False,90,
80,"[[[1951, 5189], [1951, 5349], [2009, 5349], [2009, 5189]]]",djohnson,62.png,2020-08-06 17:39:18,Board,False,C180,,False,90,
81,"[[[2120, 5186], [2120, 5348], [2177, 5348], [2177, 5186]]]",djohnson,62.png,2020-08-06 17:39:46,Board,False,R187,,False,90,
82,"[[[2136, 5102], [2136, 5142], [2163, 5142], [2163, 5102]]]",djohnson,62.png,2020-08-06 17:40:28,Device,False,750,,False,270,
83,"[[[2063, 3986], [2063, 4148], [2119, 4148], [2119, 3986]]]",djohnson,62.png,2020-08-06 17:41:00,Board,False,R135,,False,90,
84,"[[[2156, 4464], [2156, 4608], [2212, 4608], [2212, 4464]]]",djohnson,62.png,2020-08-06 17:41:30,Board,False,R161,,False,90,
85,"[[[2283, 4674], [2283, 4837], [2340, 4837], [2340, 4674]]]",djohnson,62.png,2020-08-06 17:42:04,Board,False,R172,,False,90,
86,"[[[2400, 4739], [2400, 4781], [2425, 4781], [2425, 4739]]]",djohnson,62.png,2020-08-06 17:42:22,Device,False,510,,False,270,
87,"[[[2503, 4742], [2503, 4784], [2529, 4784], [2529, 4742]]]",djohnson,62.png,2020-08-06 17:42:57,Device,False,510,,False,90,
88,"[[[2606, 4746], [2606, 4787], [2634, 4787], [2634, 4746]]]",djohnson,62.png,2020-08-06 17:43:20,Device,False,510,,False,90,
89,"[[[2400, 5113], [2400, 5154], [2426, 5154], [2426, 5113]]]",djohnson,62.png,2020-08-06 17:43:39,Device,False,510,,False,90,
90,"[[[2505, 5110], [2505, 5153], [2531, 5153], [2531, 5110]]]",djohnson,62.png,2020-08-06 17:43:57,Device,False,510,,False,270,
91,"[[[2610, 5113], [2610, 5154], [2637, 5154], [2637, 5113]]]",djohnson,62.png,2020-08-06 17:44:16,Device,False,510,,False,270,
92,"[[[2399, 5195], [2399, 5355], [2454, 5355], [2454, 5195]]]",djohnson,62.png,2020-08-06 17:44:36,Board,False,R186,,False,90,
93,"[[[2494, 5190], [2494, 5349], [2551, 5349], [2551, 5190]]]",djohnson,62.png,2020-08-06 17:44:51,Board,False,R185,,False,90,
94,"[[[2597, 5189], [2597, 5341], [2652, 5341], [2652, 5189]]]",djohnson,62.png,2020-08-06 17:45:07,Board,False,R184,,False,90,
95,"[[[3486, 4990], [3486, 5150], [3547, 5150], [3547, 4990]]]",djohnson,62.png,2020-08-06 17:45:43,Board,False,R183,,False,90,
96,"[[[2184, 4355], [2184, 4389], [2208, 4389], [2208, 4355]]]",djohnson,62.png,2020-08-06 17:46:01,Device,False,102,,False,270,
97,"[[[2116, 3968], [2116, 4131], [2171, 4131], [2171, 3968]]]",djohnson,62.png,2020-08-06 17:46:30,Board,False,C165,,False,90,
98,"[[[2181, 4158], [2181, 4193], [2206, 4193], [2206, 4158]]]",djohnson,62.png,2020-08-06 17:46:54,Device,False,102,,False,90,
99,"[[[2235, 4139], [2235, 4294], [2290, 4294], [2290, 4139]]]",djohnson,62.png,2020-08-06 17:47:14,Board,False,R14?,,True,90,Unsure R144
100,"[[[2326, 4401], [2326, 4416], [2346, 4416], [2346, 4401]]]",djohnson,62.png,2020-08-06 17:47:31,Device,False,0,,False,90,
101,"[[[2257, 4401], [2257, 4528], [2314, 4528], [2314, 4401]]]",djohnson,62.png,2020-08-06 17:47:46,Board,False,R36,,False,90,
102,"[[[2192, 3830], [2192, 3871], [2215, 3871], [2215, 3830]]]",djohnson,62.png,2020-08-06 17:48:19,Device,False,472,,False,90,
103,"[[[2145, 3602], [2145, 3744], [2200, 3744], [2200, 3602]]]",djohnson,62.png,2020-08-06 17:48:36,Board,False,R191,,False,90,
104,"[[[2237, 3924], [2237, 4086], [2297, 4086], [2297, 3924]]]",djohnson,62.png,2020-08-06 17:48:56,Board,False,R140,,False,90,
105,"[[[2393, 4406], [2393, 4568], [2451, 4568], [2451, 4406]]]",djohnson,62.png,2020-08-06 17:49:39,Board,False,C177,,False,90,
106,"[[[2504, 4543], [2504, 4687], [2565, 4687], [2565, 4543]]]",djohnson,62.png,2020-08-06 17:49:56,Board,False,R171,,False,90,
107,"[[[2595, 4528], [2595, 4691], [2653, 4691], [2653, 4528]]]",djohnson,62.png,2020-08-06 17:50:13,Board,False,R170,,False,90,
108,"[[[2344, 4182], [2344, 4343], [2402, 4343], [2402, 4182]]]",djohnson,62.png,2020-08-06 17:50:31,Board,False,R142,,False,90,
109,"[[[2104, 3408], [2104, 3464], [2231, 3464], [2231, 3408]]]",djohnson,62.png,2020-08-06 17:51:52,Board,False,U2?,,True,0,Unsure U29
110,"[[[2185, 3476], [2185, 3607], [2243, 3607], [2243, 3476]]]",djohnson,62.png,2020-08-06 17:52:21,Board,False,R62,,False,90,
111,"[[[2237, 3649], [2237, 3811], [2292, 3811], [2292, 3649]]]",djohnson,62.png,2020-08-06 17:52:50,Board,False,R130,,False,90,
112,"[[[2407, 4119], [2407, 4154], [2428, 4154], [2428, 4119]]]",djohnson,62.png,2020-08-06 17:53:27,Device,False,472,,False,270,
113,"[[[2311, 4058], [2311, 4088], [2332, 4088], [2332, 4058]]]",djohnson,62.png,2020-08-06 17:53:46,Device,False,330,,False,270,
114,"[[[2351, 3837], [2351, 3995], [2404, 3995], [2404, 3837]]]",djohnson,62.png,2020-08-06 17:54:09,Board,False,C104,,False,90,
115,"[[[2429, 3774], [2429, 3803], [2449, 3803], [2449, 3774]]]",djohnson,62.png,2020-08-07 12:09:57,Device,False,221,,False,90,
116,"[[[2481, 3734], [2481, 3896], [2536, 3896], [2536, 3734]]]",djohnson,62.png,2020-08-07 12:10:38,Board,False,R129,,False,90,
117,"[[[2427, 3639], [2427, 3674], [2448, 3674], [2448, 3639]]]",djohnson,62.png,2020-08-07 12:10:57,Device,False,472,,False,90,
118,"[[[2354, 3499], [2354, 3662], [2407, 3662], [2407, 3499]]]",djohnson,62.png,2020-08-07 12:11:14,Board,False,C132,,False,90,
119,"[[[2471, 3539], [2471, 3701], [2528, 3701], [2528, 3539]]]",djohnson,62.png,2020-08-07 12:11:37,Board,False,R122,,False,90,
120,"[[[2496, 4278], [2496, 4439], [2553, 4439], [2553, 4278]]]",djohnson,62.png,2020-08-07 12:11:59,Board,False,R158,,False,90,
121,"[[[2570, 4311], [2570, 4346], [2591, 4346], [2591, 4311]]]",djohnson,62.png,2020-08-07 12:12:29,Device,False,472,,False,90,
122,"[[[2633, 4309], [2633, 4344], [2655, 4344], [2655, 4309]]]",djohnson,62.png,2020-08-07 12:12:50,Device,False,472,,False,270,
123,"[[[2692, 4312], [2692, 4346], [2714, 4346], [2714, 4312]]]",djohnson,62.png,2020-08-07 12:13:14,Device,False,472,,False,90,
124,"[[[2590, 4082], [2590, 4242], [2647, 4242], [2647, 4082]]]",djohnson,62.png,2020-08-07 12:15:54,Board,False,R157,,False,90,
125,"[[[2657, 4080], [2657, 4241], [2714, 4241], [2714, 4080]]]",djohnson,62.png,2020-08-07 12:16:20,Board,False,R156,,False,90,
126,"[[[2737, 4173], [2737, 4201], [2756, 4201], [2756, 4173]]]",djohnson,62.png,2020-08-07 12:17:34,Device,False,103,,False,270,
127,"[[[2711, 4035], [2711, 4062], [2733, 4062], [2733, 4035]]]",djohnson,62.png,2020-08-07 12:19:03,Device,False,103,,False,272,
128,"[[[2644, 3893], [2644, 4013], [2699, 4013], [2699, 3893]]]",djohnson,62.png,2020-08-07 12:20:14,Board,False,R15,,False,90,
129,"[[[2765, 4003], [2765, 4121], [2820, 4121], [2820, 4003]]]",djohnson,62.png,2020-08-07 12:20:47,Board,False,R16,,False,90,
130,"[[[2831, 4200], [2831, 4254], [2951, 4254], [2951, 4200]]]",djohnson,62.png,2020-08-07 12:21:08,Board,False,U12,,False,0,
131,"[[[2736, 4425], [2736, 4584], [2791, 4584], [2791, 4425]]]",djohnson,62.png,2020-08-07 12:21:37,Board,False,C176,,False,90,
132,"[[[2836, 4620], [2836, 4763], [2892, 4763], [2892, 4620]]]",djohnson,62.png,2020-08-07 12:22:42,Board,False,C181,,False,90,
133,"[[[2907, 4416], [2907, 4577], [2963, 4577], [2963, 4416]]]",djohnson,62.png,2020-08-07 12:23:08,Board,False,C175,,False,90,
134,"[[[3000, 4591], [3000, 4628], [3026, 4628], [3026, 4591]]]",djohnson,62.png,2020-08-07 12:23:29,Device,False,000,,False,90,
135,"[[[3062, 4622], [3062, 4739], [3118, 4739], [3118, 4622]]]",djohnson,62.png,2020-08-07 12:25:20,Board,False,R19,,False,90,
136,"[[[3061, 4422], [3061, 4578], [3116, 4578], [3116, 4422]]]",djohnson,62.png,2020-08-07 12:25:39,Board,False,C174,,False,90,
137,"[[[3120, 4372], [3120, 4533], [3176, 4533], [3176, 4372]]]",djohnson,62.png,2020-08-07 12:26:00,Board,False,C173,,False,90,
138,"[[[3248, 4314], [3248, 4349], [3271, 4349], [3271, 4314]]]",djohnson,62.png,2020-08-07 12:26:20,Device,False,472,,False,90,
139,"[[[3245, 4117], [3245, 4264], [3303, 4264], [3303, 4117]]]",djohnson,62.png,2020-08-07 12:26:53,Board,False,R141,,False,90,
140,"[[[2739, 3826], [2739, 3881], [2868, 3881], [2868, 3826]]]",djohnson,62.png,2020-08-07 12:27:19,Board,False,U27,,False,0,
141,"[[[2242, 3297], [2242, 3341], [2275, 3341], [2275, 3297]]]",djohnson,62.png,2020-08-07 12:27:40,Device,False,102,,False,90,
142,"[[[2317, 3273], [2317, 3436], [2374, 3436], [2374, 3273]]]",djohnson,62.png,2020-08-07 12:28:11,Board,False,R1?3,,True,90,Unsure R143
143,"[[[2373, 3363], [2373, 3419], [2500, 3419], [2500, 3363]]]",djohnson,62.png,2020-08-07 12:28:34,Board,False,R42,,False,0,
144,"[[[2434, 3283], [2434, 3307], [2453, 3307], [2453, 3283]]]",djohnson,62.png,2020-08-07 12:28:54,Device,False,102,,False,90,
145,"[[[2530, 3353], [2530, 3516], [2587, 3516], [2587, 3353]]]",djohnson,62.png,2020-08-07 12:29:14,Board,False,R105,,False,90,
146,"[[[2610, 3364], [2610, 3524], [2665, 3524], [2665, 3364]]]",djohnson,62.png,2020-08-07 12:29:39,Board,False,C126,,False,90,
147,"[[[2673, 3548], [2673, 3673], [2730, 3673], [2730, 3548]]]",djohnson,62.png,2020-08-07 12:30:30,Board,False,R98,,False,90,
148,"[[[2709, 3330], [2709, 3493], [2765, 3493], [2765, 3330]]]",djohnson,62.png,2020-08-07 12:30:54,Board,False,C178,,False,90,
149,"[[[2697, 3153], [2697, 3316], [2752, 3316], [2752, 3153]]]",djohnson,62.png,2020-08-07 12:31:17,Board,False,C125,,False,90,
150,"[[[2539, 3008], [2539, 3133], [2595, 3133], [2595, 3008]]]",djohnson,62.png,2020-08-07 12:31:44,Board,False,U28,,False,90,
151,"[[[2549, 3242], [2549, 3271], [2568, 3271], [2568, 3242]]]",djohnson,62.png,2020-08-07 12:32:06,Device,False,221,,False,270,
152,"[[[2818, 3510], [2818, 3666], [2874, 3666], [2874, 3510]]]",djohnson,62.png,2020-08-07 12:32:33,Board,False,R115,,False,90,
153,"[[[2873, 3510], [2873, 3655], [2929, 3655], [2929, 3510]]]",djohnson,62.png,2020-08-07 12:33:14,Board,False,C101,,False,90,
154,"[[[2933, 3507], [2933, 3659], [2989, 3659], [2989, 3507]]]",djohnson,62.png,2020-08-07 12:33:36,Board,False,R114,,False,90,
155,"[[[3000, 3508], [3000, 3663], [3057, 3663], [3057, 3508]]]",djohnson,62.png,2020-08-07 12:33:56,Board,False,R11?,,True,90,Unsure R118
156,"[[[3069, 3503], [3069, 3658], [3123, 3658], [3123, 3503]]]",djohnson,62.png,2020-08-07 12:34:26,Board,False,R112,,False,90,
157,"[[[3142, 3522], [3142, 3659], [3196, 3659], [3196, 3522]]]",djohnson,62.png,2020-08-07 12:34:50,Board,False,R111,,False,90,
158,"[[[3211, 3504], [3211, 3667], [3266, 3667], [3266, 3504]]]",djohnson,62.png,2020-08-07 12:35:12,Board,False,C130,,False,90,
159,"[[[2854, 3427], [2854, 3458], [2874, 3458], [2874, 3427]]]",djohnson,62.png,2020-08-07 12:35:37,Device,False,562,,False,270,
160,"[[[2974, 3427], [2974, 3456], [2993, 3456], [2993, 3427]]]",djohnson,62.png,2020-08-07 12:35:55,Device,False,562,,False,90,
161,"[[[3030, 3428], [3030, 3458], [3050, 3458], [3050, 3428]]]",djohnson,62.png,2020-08-07 12:36:09,Device,False,562,,False,90,
162,"[[[3094, 3427], [3094, 3458], [3113, 3458], [3113, 3427]]]",djohnson,62.png,2020-08-07 12:36:26,Device,False,562,,False,270,
163,"[[[3164, 3428], [3164, 3458], [3184, 3458], [3184, 3428]]]",djohnson,62.png,2020-08-07 12:36:40,Device,False,562,,False,270,
164,"[[[3046, 3242], [3046, 3273], [3066, 3273], [3066, 3242]]]",djohnson,62.png,2020-08-07 12:37:04,Device,False,562,,False,270,
165,"[[[3114, 3245], [3114, 3276], [3134, 3276], [3134, 3245]]]",djohnson,62.png,2020-08-07 12:37:21,Device,False,562,,False,270,
166,"[[[2684, 2900], [2684, 3056], [2739, 3056], [2739, 2900]]]",djohnson,62.png,2020-08-07 12:38:22,Board,False,C116,,False,90,
167,"[[[2840, 2996], [2840, 3157], [2896, 3157], [2896, 2996]]]",djohnson,62.png,2020-08-07 12:38:40,Board,False,C124,,False,90,
168,"[[[2904, 2992], [2904, 3155], [2962, 3155], [2962, 2992]]]",djohnson,62.png,2020-08-07 12:38:59,Board,False,C123,,False,90,
169,"[[[2975, 2996], [2975, 3159], [3028, 3159], [3028, 2996]]]",djohnson,62.png,2020-08-07 12:39:18,Board,False,R102,,False,90,
170,"[[[3033, 3000], [3033, 3162], [3088, 3162], [3088, 3000]]]",djohnson,62.png,2020-08-07 12:39:43,Board,False,R103,,False,90,
171,"[[[3104, 3009], [3104, 3169], [3157, 3169], [3157, 3009]]]",djohnson,62.png,2020-08-07 12:40:03,Board,False,C122,,False,90,
172,"[[[2541, 2718], [2541, 2858], [2595, 2858], [2595, 2718]]]",djohnson,62.png,2020-08-07 12:40:23,Board,False,C111,,False,90,
173,"[[[2666, 2735], [2666, 2844], [2719, 2844], [2719, 2735]]]",djohnson,62.png,2020-08-07 12:40:39,Board,False,R91,,False,90,
174,"[[[2732, 2730], [2732, 2884], [2788, 2884], [2788, 2730]]]",djohnson,62.png,2020-08-07 12:40:57,Board,False,C110,,False,90,
175,"[[[2806, 2722], [2806, 2884], [2860, 2884], [2860, 2722]]]",djohnson,62.png,2020-08-07 12:41:19,Board,False,C109,,False,90,
176,"[[[2680, 2643], [2680, 2678], [2701, 2678], [2701, 2643]]]",djohnson,62.png,2020-08-07 12:41:38,Device,False,472,,False,90,
177,"[[[2427, 2586], [2427, 2743], [2484, 2743], [2484, 2586]]]",djohnson,62.png,2020-08-07 12:42:01,Board,False,C112,,False,90,
178,"[[[2173, 2637], [2173, 2763], [2229, 2763], [2229, 2637]]]",djohnson,62.png,2020-08-07 12:42:19,Board,False,R7?,,True,90,Unsure R79
179,"[[[2264, 2692], [2264, 2724], [2285, 2724], [2285, 2692]]]",djohnson,62.png,2020-08-07 12:42:55,Device,False,330,,False,270,
180,"[[[2236, 2514], [2236, 2634], [2291, 2634], [2291, 2514]]]",djohnson,62.png,2020-08-07 12:43:17,Board,False,C10,,False,90,
181,"[[[2387, 2376], [2387, 2500], [2439, 2500], [2439, 2376]]]",djohnson,62.png,2020-08-07 12:43:51,Board,False,C33,,False,90,
