Instance ID,Vertices,Author,Source Image Filename,Timestamp,Class,Validated,Text,Logo,Defect,Orientation,Notes
19,"[[[1596, 1287], [1596, 1380], [1639, 1380], [1639, 1287]]]",mvutukuru,60.png,2020-08-08 19:19:03,Board,False,R77,,False,270,
20,"[[[1643, 1286], [1643, 1377], [1684, 1377], [1684, 1286]]]",mvutukuru,60.png,2020-08-08 19:19:23,Board,False,R73,,False,270,
21,"[[[1494, 919], [1494, 961], [1556, 961], [1556, 919]]]",mvutukuru,60.png,2020-08-08 19:19:50,Board,False,D7,,False,180,
22,"[[[1496, 743], [1496, 785], [1558, 785], [1558, 743]]]",mvutukuru,60.png,2020-08-08 19:20:18,Board,False,D8,,False,180,
23,"[[[1653, 897], [1653, 939], [1741, 939], [1741, 897]]]",mvutukuru,60.png,2020-08-08 19:20:44,Board,False,R17,,False,180,
24,"[[[1657, 585], [1657, 629], [1748, 629], [1748, 585]]]",mvutukuru,60.png,2020-08-08 19:21:10,Board,False,R24,,False,180,
25,"[[[1382, 1314], [1382, 1359], [1504, 1359], [1504, 1314]]]",mvutukuru,60.png,2020-08-08 19:21:34,Board,False,R257,,False,180,
26,"[[[1256, 1314], [1256, 1357], [1377, 1357], [1377, 1314]]]",mvutukuru,60.png,2020-08-08 19:22:04,Board,False,R256,,False,180,
27,"[[[1125, 1312], [1125, 1355], [1246, 1355], [1246, 1312]]]",mvutukuru,60.png,2020-08-08 19:22:04,Board,False,R272,,False,180,
28,"[[[1005, 1311], [1005, 1354], [1119, 1354], [1119, 1311]]]",mvutukuru,60.png,2020-08-08 19:22:04,Board,False,R271,,False,180,
29,"[[[914, 1168], [914, 1289], [954, 1289], [954, 1168]]]",mvutukuru,60.png,2020-08-08 19:24:04,Board,False,R270,,False,270,
30,"[[[912, 1291], [912, 1397], [951, 1397], [951, 1291]]]",mvutukuru,60.png,2020-08-08 19:24:04,Board,False,C231,,False,270,
31,"[[[774, 1379], [774, 1424], [870, 1424], [870, 1379]]]",mvutukuru,60.png,2020-08-08 19:26:24,Board,False,R92,,False,180,
32,"[[[568, 1420], [568, 1538], [611, 1538], [611, 1420]]]",mvutukuru,60.png,2020-08-08 19:28:49,Board,False,R162,,False,270,
33,"[[[690, 1540], [690, 1630], [739, 1630], [739, 1540]]]",mvutukuru,60.png,2020-08-08 19:29:09,Board,False,R34,,False,270,
34,"[[[694, 1668], [694, 1712], [758, 1712], [758, 1668]]]",mvutukuru,60.png,2020-08-08 19:30:04,Board,False,L4,,False,180,
35,"[[[830, 1727], [830, 1772], [948, 1772], [948, 1727]]]",mvutukuru,60.png,2020-08-08 19:30:27,Board,False,C215,,False,180,
36,"[[[832, 1866], [832, 1909], [947, 1909], [947, 1866]]]",mvutukuru,60.png,2020-08-08 19:30:50,Board,False,C216,,False,180,
37,"[[[692, 1908], [692, 1955], [755, 1955], [755, 1908]]]",mvutukuru,60.png,2020-08-08 19:31:21,Board,False,L5,,False,180,
38,"[[[715, 1811], [715, 1846], [814, 1846], [814, 1811]]]",mvutukuru,60.png,2020-08-08 19:32:42,Board,False,C213,,False,180,
39,"[[[678, 1759], [678, 1867], [713, 1867], [713, 1759]]]",mvutukuru,60.png,2020-08-08 19:33:06,Board,False,C235,,False,270,
40,"[[[557, 1809], [557, 1848], [677, 1848], [677, 1809]]]",mvutukuru,60.png,2020-08-08 19:33:36,Board,False,R277,,False,180,
41,"[[[557, 1763], [557, 1805], [675, 1805], [675, 1763]]]",mvutukuru,60.png,2020-08-08 19:34:17,Board,False,R278,,False,180,
42,"[[[285, 1534], [285, 1580], [375, 1580], [375, 1534]]]",mvutukuru,60.png,2020-08-08 19:57:00,Board,False,R32,,False,180,
43,"[[[358, 1639], [358, 1701], [401, 1701], [401, 1639]]]",mvutukuru,60.png,2020-08-08 19:57:22,Board,False,D9,,False,270,
44,"[[[357, 1816], [357, 1905], [406, 1905], [406, 1816]]]",mvutukuru,60.png,2020-08-08 19:57:40,Board,False,D10,,False,270,
45,"[[[276, 1921], [276, 1967], [368, 1967], [368, 1921]]]",mvutukuru,60.png,2020-08-08 19:57:59,Board,False,R25,,False,180,
46,"[[[164, 1991], [164, 2040], [275, 2040], [275, 1991]]]",mvutukuru,60.png,2020-08-08 19:58:26,Board,False,IC18,,False,180,
47,"[[[164, 2047], [164, 2090], [251, 2090], [251, 2047]]]",mvutukuru,60.png,2020-08-08 19:58:47,Board,False,C83,,False,180,
48,"[[[326, 2045], [326, 2161], [369, 2161], [369, 2045]]]",mvutukuru,60.png,2020-08-08 19:59:05,Board,False,R183,,False,270,
49,"[[[371, 2063], [371, 2168], [414, 2168], [414, 2063]]]",mvutukuru,60.png,2020-08-08 19:59:27,Board,False,R181,,False,270,
50,"[[[540, 2073], [540, 2156], [577, 2156], [577, 2073]]]",mvutukuru,60.png,2020-08-08 20:00:17,Board,False,C82,,True,270,
51,"[[[558, 1977], [558, 2025], [678, 2025], [678, 1977]]]",mvutukuru,60.png,2020-08-08 20:00:49,Board,False,R182,,False,180,
52,"[[[564, 2028], [564, 2068], [677, 2068], [677, 2028]]]",mvutukuru,60.png,2020-08-08 20:01:27,Board,False,IC17,,False,180,
53,"[[[685, 1994], [685, 2108], [728, 2108], [728, 1994]]]",mvutukuru,60.png,2020-08-08 20:01:52,Board,False,R184,,False,270,
54,"[[[1434, 1377], [1434, 1499], [1476, 1499], [1476, 1377]]]",mvutukuru,60.png,2020-08-08 20:02:47,Board,False,C220,,False,270,
55,"[[[1301, 1377], [1301, 1491], [1344, 1491], [1344, 1377]]]",mvutukuru,60.png,2020-08-08 20:01:52,Board,False,C214,,False,270,
56,"[[[1345, 1377], [1345, 1496], [1386, 1496], [1386, 1377]]]",mvutukuru,60.png,2020-08-08 20:03:58,Board,False,R258,,False,270,
57,"[[[1390, 1373], [1390, 1498], [1431, 1498], [1431, 1373]]]",mvutukuru,60.png,2020-08-08 20:04:24,Board,False,R255,,False,270,
58,"[[[1208, 1422], [1208, 1458], [1295, 1458], [1295, 1422]]]",mvutukuru,60.png,2020-08-08 20:05:01,Board,False,R112,,False,180,
59,"[[[1161, 1389], [1161, 1505], [1204, 1505], [1204, 1389]]]",mvutukuru,60.png,2020-08-08 20:05:27,Board,False,C219,,False,270,
60,"[[[1115, 1388], [1115, 1509], [1158, 1509], [1158, 1388]]]",mvutukuru,60.png,2020-08-08 20:05:45,Board,False,R269,,False,270,
61,"[[[1072, 1390], [1072, 1508], [1113, 1508], [1113, 1390]]]",mvutukuru,60.png,2020-08-08 20:05:45,Board,False,C230,,False,270,
62,"[[[1027, 1388], [1027, 1509], [1070, 1509], [1070, 1388]]]",mvutukuru,60.png,2020-08-08 20:05:45,Board,False,C229,,False,270,
63,"[[[1389, 1502], [1389, 1598], [1426, 1598], [1426, 1502]]]",mvutukuru,60.png,2020-08-08 20:16:57,Board,False,C218,,False,270,
64,"[[[1353, 1510], [1353, 1609], [1388, 1609], [1388, 1510]]]",mvutukuru,60.png,2020-08-08 20:20:54,Board,False,C221,,False,270,
65,"[[[277, 2304], [277, 2340], [359, 2340], [359, 2304]]]",mvutukuru,60.png,2020-08-08 20:21:35,Board,False,FB8,,False,180,
66,"[[[274, 2343], [274, 2378], [359, 2378], [359, 2343]]]",mvutukuru,60.png,2020-08-08 20:22:04,Board,False,C73,,False,180,
67,"[[[279, 2406], [279, 2447], [363, 2447], [363, 2406]]]",mvutukuru,60.png,2020-08-08 20:22:28,Board,False,C74,,False,180,
68,"[[[280, 2449], [280, 2486], [361, 2486], [361, 2449]]]",mvutukuru,60.png,2020-08-08 20:22:45,Board,False,C75,,False,180,
69,"[[[244, 2489], [244, 2531], [361, 2531], [361, 2489]]]",mvutukuru,60.png,2020-08-08 20:23:17,Board,False,R179,,False,180,
70,"[[[242, 2625], [242, 2715], [285, 2715], [285, 2625]]]",mvutukuru,60.png,2020-08-08 20:23:46,Board,False,C69,,False,270,
71,"[[[196, 2648], [196, 2738], [239, 2738], [239, 2648]]]",mvutukuru,60.png,2020-08-08 20:23:46,Board,False,C68,,False,270,
72,"[[[250, 2721], [250, 2812], [292, 2812], [292, 2721]]]",mvutukuru,60.png,2020-08-08 20:24:27,Board,False,C70,,False,270,
73,"[[[157, 2744], [157, 2788], [247, 2788], [247, 2744]]]",mvutukuru,60.png,2020-08-08 20:25:00,Board,False,C67,,False,180,
74,"[[[160, 2792], [160, 2835], [249, 2835], [249, 2792]]]",mvutukuru,60.png,2020-08-08 20:25:22,Board,False,FB7,,False,180,
75,"[[[164, 2880], [164, 2927], [280, 2927], [280, 2880]]]",mvutukuru,60.png,2020-08-08 20:25:41,Board,False,R174,,False,180,
76,"[[[316, 2745], [316, 2857], [360, 2857], [360, 2745]]]",mvutukuru,60.png,2020-08-08 20:26:04,Board,False,R261,,False,270,
77,"[[[407, 2744], [407, 2786], [515, 2786], [515, 2744]]]",mvutukuru,60.png,2020-08-08 20:26:32,Board,False,IC14,,False,180,
78,"[[[605, 2839], [605, 2946], [648, 2946], [648, 2839]]]",mvutukuru,60.png,2020-08-08 20:27:02,Board,False,R171,,False,270,
79,"[[[562, 2839], [562, 2934], [602, 2934], [602, 2839]]]",mvutukuru,60.png,2020-08-08 20:37:40,Board,False,C77,,False,270,
80,"[[[516, 2840], [516, 2957], [558, 2957], [558, 2840]]]",mvutukuru,60.png,2020-08-08 20:38:04,Board,False,R173,,False,270,
81,"[[[472, 2840], [472, 2957], [514, 2957], [514, 2840]]]",mvutukuru,60.png,2020-08-08 20:38:04,Board,False,R172,,False,270,
82,"[[[428, 2840], [428, 2957], [470, 2957], [470, 2840]]]",mvutukuru,60.png,2020-08-08 20:38:04,Board,False,R169,,False,270,
83,"[[[546, 2958], [546, 3073], [586, 3073], [586, 2958]]]",mvutukuru,60.png,2020-08-08 20:38:57,Board,False,R186,,False,270,
84,"[[[398, 3062], [398, 3091], [513, 3091], [513, 3062]]]",mvutukuru,60.png,2020-08-08 20:39:20,Board,False,R281,,True,180,
85,"[[[777, 2105], [777, 2143], [887, 2143], [887, 2105]]]",mvutukuru,60.png,2020-08-08 20:40:49,Board,False,R287,,False,180,
86,"[[[903, 2111], [903, 2229], [949, 2229], [949, 2111]]]",mvutukuru,60.png,2020-08-08 20:41:11,Board,False,C234,,False,270,
87,"[[[774, 2191], [774, 2231], [864, 2231], [864, 2191]]]",mvutukuru,60.png,2020-08-08 20:41:36,Board,False,C79,,False,180,
88,"[[[801, 2234], [801, 2276], [890, 2276], [890, 2234]]]",mvutukuru,60.png,2020-08-08 20:41:57,Board,False,C80,,False,180,
89,"[[[450, 2212], [450, 2290], [488, 2290], [488, 2212]]]",mvutukuru,60.png,2020-08-08 20:42:16,Board,False,C72,,False,270,
90,"[[[902, 2324], [902, 2404], [945, 2404], [945, 2324]]]",mvutukuru,60.png,2020-08-08 20:42:43,Board,False,C81,,False,270,
91,"[[[951, 2217], [951, 2325], [989, 2325], [989, 2217]]]",mvutukuru,60.png,2020-08-08 20:43:09,Board,False,R285,,False,270,
92,"[[[971, 2331], [971, 2437], [1011, 2437], [1011, 2331]]]",mvutukuru,60.png,2020-08-08 20:43:47,Board,False,R286,,False,270,
93,"[[[883, 2407], [883, 2500], [925, 2500], [925, 2407]]]",mvutukuru,60.png,2020-08-08 20:44:28,Board,False,C76,,False,270,
94,"[[[881, 2502], [881, 2581], [925, 2581], [925, 2502]]]",mvutukuru,60.png,2020-08-08 20:44:46,Board,False,C71,,False,270,
95,"[[[635, 2705], [635, 2747], [749, 2747], [749, 2705]]]",mvutukuru,60.png,2020-08-08 20:45:26,Board,False,R175,,False,180,
96,"[[[751, 2706], [751, 2797], [795, 2797], [795, 2706]]]",mvutukuru,60.png,2020-08-08 20:45:55,Board,False,C78,,False,270,
97,"[[[818, 2876], [818, 2997], [861, 2997], [861, 2876]]]",mvutukuru,60.png,2020-08-08 20:46:21,Board,False,R185,,False,270,
98,"[[[863, 2895], [863, 3016], [906, 3016], [906, 2895]]]",mvutukuru,60.png,2020-08-08 20:46:21,Board,False,R177,,False,270,
99,"[[[908, 2895], [908, 3016], [951, 3016], [951, 2895]]]",mvutukuru,60.png,2020-08-08 20:46:21,Board,False,R176,,False,270,
100,"[[[843, 3421], [843, 3474], [892, 3474], [892, 3421]]]",mvutukuru,60.png,2020-08-08 20:47:21,Board,False,C1,,False,270,
101,"[[[666, 3399], [666, 3494], [713, 3494], [713, 3399]]]",mvutukuru,60.png,2020-08-08 20:47:38,Board,False,R72,,False,270,
102,"[[[1251, 3276], [1251, 3354], [1339, 3354], [1339, 3276]]]",mvutukuru,60.png,2020-08-08 20:48:03,Board,False,34,,False,180,
103,"[[[1155, 3277], [1155, 3351], [1226, 3351], [1226, 3277]]]",mvutukuru,60.png,2020-08-08 20:48:15,Board,False,15,,False,180,
104,"[[[1494, 3301], [1494, 3349], [1613, 3349], [1613, 3301]]]",mvutukuru,60.png,2020-08-08 20:50:34,Board,False,R150,,False,180,
105,"[[[1504, 3369], [1504, 3414], [1601, 3414], [1601, 3369]]]",mvutukuru,60.png,2020-08-08 20:50:54,Board,False,C55,,False,180,
106,"[[[1558, 1478], [1558, 1524], [1624, 1524], [1624, 1478]]]",mvutukuru,60.png,2020-08-08 20:51:38,Board,False,L2,,False,180,
107,"[[[1630, 1489], [1630, 1612], [1674, 1612], [1674, 1489]]]",mvutukuru,60.png,2020-08-08 20:52:37,Board,False,C222,,False,270,
108,"[[[1763, 1438], [1763, 1562], [1807, 1562], [1807, 1438]]]",mvutukuru,60.png,2020-08-08 20:52:56,Board,False,R259,,False,270,
109,"[[[1762, 1568], [1762, 1687], [1805, 1687], [1805, 1568]]]",mvutukuru,60.png,2020-08-08 20:53:19,Board,False,C223,,False,270,
110,"[[[1765, 1693], [1765, 1812], [1808, 1812], [1808, 1693]]]",mvutukuru,60.png,2020-08-08 20:53:19,Board,False,R260,,False,270,
111,"[[[1764, 1825], [1764, 1944], [1807, 1944], [1807, 1825]]]",mvutukuru,60.png,2020-08-08 20:53:19,Board,False,R262,,False,270,
112,"[[[1763, 1950], [1763, 2069], [1806, 2069], [1806, 1950]]]",mvutukuru,60.png,2020-08-08 20:53:19,Board,False,C228,,False,270,
113,"[[[1761, 2083], [1761, 2202], [1804, 2202], [1804, 2083]]]",mvutukuru,60.png,2020-08-08 20:53:19,Board,False,R265,,False,270,
114,"[[[1815, 1242], [1815, 1361], [1858, 1361], [1858, 1242]]]",mvutukuru,60.png,2020-08-08 20:53:19,Board,False,R284,,False,270,
115,"[[[1809, 1473], [1809, 1592], [1852, 1592], [1852, 1473]]]",mvutukuru,60.png,2020-08-08 20:53:19,Board,False,C106,,False,270,
116,"[[[1809, 984], [1809, 1102], [1855, 1102], [1855, 984]]]",mvutukuru,60.png,2020-08-08 21:08:21,Board,False,IC22,,False,270,
117,"[[[1827, 1365], [1827, 1457], [1870, 1457], [1870, 1365]]]",mvutukuru,60.png,2020-08-08 21:08:55,Board,False,R83,,False,270,
118,"[[[1922, 1333], [1922, 1454], [1968, 1454], [1968, 1333]]]",mvutukuru,60.png,2020-08-08 21:09:14,Board,False,R239,,False,270,
119,"[[[1854, 1459], [1854, 1499], [1969, 1499], [1969, 1459]]]",mvutukuru,60.png,2020-08-08 21:09:38,Board,False,C109,,False,180,
120,"[[[1854, 1505], [1854, 1545], [1969, 1545], [1969, 1505]]]",mvutukuru,60.png,2020-08-08 21:09:38,Board,False,C107,,False,180,
121,"[[[2030, 1505], [2030, 1545], [2145, 1545], [2145, 1505]]]",mvutukuru,60.png,2020-08-08 21:09:38,Board,False,C181,,False,180,
122,"[[[2023, 1456], [2023, 1496], [2138, 1496], [2138, 1456]]]",mvutukuru,60.png,2020-08-08 21:09:38,Board,False,C182,,False,180,
123,"[[[1974, 1402], [1974, 1446], [2094, 1446], [2094, 1402]]]",mvutukuru,60.png,2020-08-08 21:11:19,Board,False,R253,,False,180,
124,"[[[2022, 1355], [2022, 1399], [2140, 1399], [2140, 1355]]]",mvutukuru,60.png,2020-08-08 21:11:55,Board,False,C180,,False,180,
125,"[[[2025, 1308], [2025, 1352], [2143, 1352], [2143, 1308]]]",mvutukuru,60.png,2020-08-08 21:11:55,Board,False,C174,,False,180,
126,"[[[2025, 1260], [2025, 1304], [2143, 1304], [2143, 1260]]]",mvutukuru,60.png,2020-08-08 21:11:55,Board,False,C177,,False,180,
127,"[[[1995, 1213], [1995, 1257], [2113, 1257], [2113, 1213]]]",mvutukuru,60.png,2020-08-08 21:11:55,Board,False,C178,,False,180,
128,"[[[2024, 1165], [2024, 1209], [2142, 1209], [2142, 1165]]]",mvutukuru,60.png,2020-08-08 21:11:55,Board,False,C176,,False,180,
129,"[[[1994, 1117], [1994, 1161], [2112, 1161], [2112, 1117]]]",mvutukuru,60.png,2020-08-08 21:11:55,Board,False,C207,,False,180,
130,"[[[2074, 1014], [2074, 1059], [2189, 1059], [2189, 1014]]]",mvutukuru,60.png,2020-08-08 21:13:55,Board,False,C175,,False,180,
131,"[[[2293, 945], [2293, 990], [2408, 990], [2408, 945]]]",mvutukuru,60.png,2020-08-08 21:13:55,Board,False,C179,,False,180,
132,"[[[2425, 947], [2425, 992], [2540, 992], [2540, 947]]]",mvutukuru,60.png,2020-08-08 21:13:55,Board,False,C193,,False,180,
133,"[[[2513, 994], [2513, 1039], [2628, 1039], [2628, 994]]]",mvutukuru,60.png,2020-08-08 21:13:55,Board,False,IC24,,False,180,
134,"[[[1952, 1010], [1952, 1057], [2072, 1057], [2072, 1010]]]",mvutukuru,60.png,2020-08-08 21:16:00,Board,False,C209,,False,180,
135,"[[[1857, 1012], [1857, 1056], [1947, 1056], [1947, 1012]]]",mvutukuru,60.png,2020-08-08 21:16:22,Board,False,C93,,False,180,
136,"[[[1624, 2040], [1624, 2158], [1674, 2158], [1674, 2040]]]",mvutukuru,60.png,2020-08-08 21:17:03,Board,False,C227,,False,270,
137,"[[[1549, 2113], [1549, 2154], [1611, 2154], [1611, 2113]]]",mvutukuru,60.png,2020-08-08 21:17:29,Board,False,L3,,False,180,
138,"[[[1708, 1789], [1708, 1840], [1751, 1840], [1751, 1789]]]",mvutukuru,60.png,2020-08-08 21:17:55,Board,False,Q1,,False,270,
139,"[[[1528, 2166], [1528, 2212], [1648, 2212], [1648, 2166]]]",mvutukuru,60.png,2020-08-08 21:18:26,Board,False,R296,,False,180,
140,"[[[1555, 2223], [1555, 2267], [1677, 2267], [1677, 2223]]]",mvutukuru,60.png,2020-08-08 21:19:05,Board,False,R282,,False,180,
141,"[[[1562, 2271], [1562, 2315], [1684, 2315], [1684, 2271]]]",mvutukuru,60.png,2020-08-08 21:19:05,Board,False,R251,,False,180,
142,"[[[1522, 2352], [1522, 2396], [1644, 2396], [1644, 2352]]]",mvutukuru,60.png,2020-08-08 21:19:05,Board,False,R100,,False,180,
143,"[[[1879, 2301], [1879, 2345], [2001, 2345], [2001, 2301]]]",mvutukuru,60.png,2020-08-08 21:19:05,Board,False,C147,,False,180,
144,"[[[1878, 2255], [1878, 2299], [2000, 2299], [2000, 2255]]]",mvutukuru,60.png,2020-08-08 21:19:05,Board,False,C163,,False,180,
145,"[[[1878, 2210], [1878, 2254], [2000, 2254], [2000, 2210]]]",mvutukuru,60.png,2020-08-08 21:19:05,Board,False,C138,,False,180,
146,"[[[2038, 2419], [2038, 2542], [2080, 2542], [2080, 2419]]]",mvutukuru,60.png,2020-08-08 21:21:02,Board,False,R226,,False,270,
147,"[[[1994, 2414], [1994, 2537], [2036, 2537], [2036, 2414]]]",mvutukuru,60.png,2020-08-08 21:21:02,Board,False,R146,,False,270,
148,"[[[1950, 2402], [1950, 2525], [1992, 2525], [1992, 2402]]]",mvutukuru,60.png,2020-08-08 21:21:02,Board,False,R142,,False,270,
149,"[[[1906, 2402], [1906, 2525], [1948, 2525], [1948, 2402]]]",mvutukuru,60.png,2020-08-08 21:21:02,Board,False,R144,,False,270,
150,"[[[1861, 2402], [1861, 2525], [1903, 2525], [1903, 2402]]]",mvutukuru,60.png,2020-08-08 21:21:02,Board,False,R148,,False,270,
151,"[[[1972, 2540], [1972, 2663], [2014, 2663], [2014, 2540]]]",mvutukuru,60.png,2020-08-08 21:21:02,Board,False,R147,,False,270,
152,"[[[1927, 2539], [1927, 2662], [1969, 2662], [1969, 2539]]]",mvutukuru,60.png,2020-08-08 21:21:02,Board,False,R143,,False,270,
153,"[[[1883, 2536], [1883, 2659], [1925, 2659], [1925, 2536]]]",mvutukuru,60.png,2020-08-08 21:21:02,Board,False,R149,,False,270,
154,"[[[1838, 2536], [1838, 2659], [1880, 2659], [1880, 2536]]]",mvutukuru,60.png,2020-08-08 21:21:02,Board,False,R145,,False,270,
155,"[[[1357, 2040], [1357, 2146], [1393, 2146], [1393, 2040]]]",mvutukuru,60.png,2020-08-09 13:04:03,Board,False,C225,,False,270,
156,"[[[1394, 2109], [1394, 2222], [1435, 2222], [1435, 2109]]]",mvutukuru,60.png,2020-08-09 13:06:00,Board,False,C217,,False,270,
157,"[[[1205, 2104], [1205, 2217], [1246, 2217], [1246, 2104]]]",mvutukuru,60.png,2020-08-09 13:06:00,Board,False,IC26,,False,270,
158,"[[[1316, 2103], [1316, 2222], [1357, 2222], [1357, 2103]]]",mvutukuru,60.png,2020-08-09 13:10:03,Board,False,C224,,False,270,
159,"[[[1272, 2104], [1272, 2223], [1313, 2223], [1313, 2104]]]",mvutukuru,60.png,2020-08-09 13:10:03,Board,False,R263,,False,270,
160,"[[[1146, 2102], [1146, 2221], [1187, 2221], [1187, 2102]]]",mvutukuru,60.png,2020-08-09 13:10:03,Board,False,R273,,False,270,
161,"[[[1101, 2102], [1101, 2221], [1142, 2221], [1142, 2102]]]",mvutukuru,60.png,2020-08-09 13:10:03,Board,False,C233,,False,270,
162,"[[[1057, 2101], [1057, 2220], [1098, 2220], [1098, 2101]]]",mvutukuru,60.png,2020-08-09 13:10:03,Board,False,C232,,False,270,
163,"[[[1009, 2100], [1009, 2219], [1050, 2219], [1050, 2100]]]",mvutukuru,60.png,2020-08-09 13:10:03,Board,False,R274,,False,270,
164,"[[[1401, 2224], [1401, 2265], [1523, 2265], [1523, 2224]]]",mvutukuru,60.png,2020-08-09 13:13:17,Board,False,R266,,False,180,
165,"[[[1276, 2224], [1276, 2265], [1398, 2265], [1398, 2224]]]",mvutukuru,60.png,2020-08-09 13:13:17,Board,False,R268,,False,180,
166,"[[[1151, 2221], [1151, 2262], [1273, 2262], [1273, 2221]]]",mvutukuru,60.png,2020-08-09 13:13:17,Board,False,R276,,False,180,
167,"[[[1026, 2221], [1026, 2259], [1148, 2259], [1148, 2221]]]",mvutukuru,60.png,2020-08-09 13:13:17,Board,False,R275,,False,180,
168,"[[[1365, 2355], [1365, 2396], [1487, 2396], [1487, 2355]]]",mvutukuru,60.png,2020-08-09 13:13:17,Board,False,R114,,False,180,
169,"[[[1381, 2266], [1381, 2307], [1459, 2307], [1459, 2266]]]",mvutukuru,60.png,2020-08-09 13:15:57,Board,False,D11,,False,180,
170,"[[[1379, 2311], [1379, 2352], [1475, 2352], [1475, 2311]]]",mvutukuru,60.png,2020-08-09 13:16:18,Board,False,C23,,False,180,
171,"[[[1372, 2531], [1372, 2574], [1435, 2574], [1435, 2531]]]",mvutukuru,60.png,2020-08-09 13:17:35,Board,False,C9,,False,180,
172,"[[[1312, 2528], [1312, 2617], [1352, 2617], [1352, 2528]]]",mvutukuru,60.png,2020-08-09 13:17:56,Board,False,R93,,False,270,
173,"[[[1190, 2430], [1190, 2544], [1237, 2544], [1237, 2430]]]",mvutukuru,60.png,2020-08-09 13:25:10,Board,False,R107,,False,270,
174,"[[[1128, 2261], [1128, 2296], [1204, 2296], [1204, 2261]]]",mvutukuru,60.png,2020-08-09 13:29:23,Board,False,C85,,False,180,
175,"[[[1112, 2329], [1112, 2441], [1155, 2441], [1155, 2329]]]",mvutukuru,60.png,2020-08-09 13:30:13,Board,False,IC16,,False,270,
176,"[[[1155, 2299], [1155, 2416], [1196, 2416], [1196, 2299]]]",mvutukuru,60.png,2020-08-09 13:30:48,Board,False,R106,,False,270,
177,"[[[1098, 2462], [1098, 2504], [1187, 2504], [1187, 2462]]]",mvutukuru,60.png,2020-08-09 13:31:21,Board,False,C20,,False,180,
178,"[[[1095, 2520], [1095, 2564], [1188, 2564], [1188, 2520]]]",mvutukuru,60.png,2020-08-09 13:32:09,Board,False,FB2,,False,180,
179,"[[[1098, 2573], [1098, 2614], [1187, 2614], [1187, 2573]]]",mvutukuru,60.png,2020-08-09 13:32:38,Board,False,C18,,False,180,
180,"[[[1366, 2631], [1366, 2745], [1409, 2745], [1409, 2631]]]",mvutukuru,60.png,2020-08-09 13:33:12,Board,False,R105,,False,270,
181,"[[[1325, 2631], [1325, 2745], [1367, 2745], [1367, 2631]]]",mvutukuru,60.png,2020-08-09 13:33:12,Board,False,R102,,False,270,
